objectid;id_medidor;fecha;energia_kw;potencia_k
166539;4;31/03/2020;254192.00;45.34
166547;4;31/03/2020;254194.00;43.32
166555;4;31/03/2020;254196.00;43.22
166564;4;31/03/2020;254198.00;43.46
166572;4;31/03/2020;254200.00;43.30
166579;4;31/03/2020;254203.00;45.44
166587;4;31/03/2020;254205.00;43.22
166595;4;1/04/2020;254207.00;43.48
166603;4;1/04/2020;254209.00;43.44
166611;4;1/04/2020;254211.00;43.56
167011;4;1/04/2020;254214.00;46.06
167019;4;1/04/2020;254216.00;43.58
167027;4;1/04/2020;254218.00;45.76
167035;4;1/04/2020;254220.00;43.44
167043;4;1/04/2020;254223.00;43.28
167051;4;1/04/2020;254225.00;43.22
167059;4;1/04/2020;254227.00;43.78
167067;4;1/04/2020;254229.00;45.64
167074;4;1/04/2020;254231.00;43.16
167082;4;1/04/2020;254234.00;46.06
167090;4;1/04/2020;254236.00;43.48
167098;4;1/04/2020;254238.00;43.76
167105;4;1/04/2020;254240.00;44.30
167113;4;1/04/2020;254242.00;44.06
167121;4;1/04/2020;254245.00;46.20
167130;4;1/04/2020;254247.00;43.78
167138;4;1/04/2020;254249.00;46.32
167146;4;1/04/2020;254251.00;43.92
167154;4;1/04/2020;254254.00;45.90
167162;4;1/04/2020;254256.00;44.44
167170;4;1/04/2020;254258.00;43.76
167178;4;1/04/2020;254260.00;44.14
167186;4;1/04/2020;254262.00;27.38
167194;4;1/04/2020;254263.00;29.28
167203;4;1/04/2020;254265.00;32.90
167211;4;1/04/2020;254267.00;34.90
167219;4;1/04/2020;254268.00;26.82
167227;4;1/04/2020;254270.00;29.34
167235;4;1/04/2020;254271.00;51.46
167243;4;1/04/2020;254273.00;26.70
167250;4;1/04/2020;254274.00;32.42
167258;4;1/04/2020;254276.00;32.60
167266;4;1/04/2020;254277.00;29.08
167274;4;1/04/2020;254279.00;26.40
167282;4;1/04/2020;254280.00;26.30
167290;4;1/04/2020;254281.00;26.66
167298;4;1/04/2020;254283.00;26.84
167307;4;1/04/2020;254284.00;29.38
167315;4;1/04/2020;254286.00;26.46
167323;4;1/04/2020;254287.00;26.74
167331;4;1/04/2020;254288.00;27.14
167339;4;1/04/2020;254290.00;26.62
167347;4;1/04/2020;254291.00;28.38
167354;4;1/04/2020;254292.00;26.32
167362;4;1/04/2020;254294.00;26.64
167370;4;1/04/2020;254295.00;35.76
167378;4;1/04/2020;254297.00;27.20
167386;4;1/04/2020;254298.00;34.56
167394;4;1/04/2020;254300.00;33.72
167401;4;1/04/2020;254301.00;34.28
167409;4;1/04/2020;254303.00;26.90
167417;4;1/04/2020;254304.00;26.38
167424;4;1/04/2020;254305.00;29.08
167432;4;1/04/2020;254307.00;26.90
167440;4;1/04/2020;254308.00;29.68
167448;4;1/04/2020;254310.00;26.48
167456;4;1/04/2020;254311.00;27.54
167464;4;1/04/2020;254312.00;29.56
167472;4;1/04/2020;254314.00;27.14
167481;4;1/04/2020;254315.00;29.36
167489;4;1/04/2020;254317.00;27.18
167497;4;1/04/2020;254318.00;27.30
167506;4;1/04/2020;254319.00;29.42
167514;4;1/04/2020;254321.00;27.02
167522;4;1/04/2020;254322.00;26.90
167530;4;1/04/2020;254324.00;29.58
167538;4;1/04/2020;254325.00;27.28
167545;4;1/04/2020;254326.00;29.26
167553;4;1/04/2020;254328.00;26.82
167562;4;1/04/2020;254330.00;44.40
167570;4;1/04/2020;254332.00;46.02
167578;4;1/04/2020;254334.00;43.66
167586;4;1/04/2020;254336.00;45.20
167594;4;1/04/2020;254338.00;43.24
167601;4;1/04/2020;254341.00;43.28
167609;4;1/04/2020;254343.00;42.74
167618;4;1/04/2020;254345.00;42.78
167626;4;1/04/2020;254347.00;44.58
167634;4;1/04/2020;254349.00;42.52
167642;4;1/04/2020;254351.00;44.60
167650;4;1/04/2020;254354.00;42.36
167660;4;1/04/2020;254356.00;42.28
167669;4;1/04/2020;254358.00;42.78
167678;4;1/04/2020;254360.00;42.54
167686;4;1/04/2020;254362.00;44.68
167694;4;1/04/2020;254364.00;42.42
167703;4;1/04/2020;254367.00;45.02
167711;4;1/04/2020;254369.00;42.42
167720;4;1/04/2020;254371.00;42.80
167729;4;1/04/2020;254373.00;42.32
167738;4;1/04/2020;254375.00;42.38
167747;4;1/04/2020;254377.00;44.30
167755;4;1/04/2020;254380.00;42.78
167763;4;2/04/2020;254382.00;44.70
167771;4;2/04/2020;254384.00;42.54
167779;4;2/04/2020;254386.00;44.48
168178;4;2/04/2020;254388.00;42.52
168187;4;2/04/2020;254390.00;43.26
168195;4;2/04/2020;254392.00;42.50
168203;4;2/04/2020;254395.00;42.24
168211;4;2/04/2020;254397.00;42.76
168219;4;2/04/2020;254399.00;42.88
168227;4;2/04/2020;254401.00;44.76
168236;4;2/04/2020;254403.00;43.34
168244;4;2/04/2020;254406.00;45.80
168252;4;2/04/2020;254408.00;43.28
168260;4;2/04/2020;254410.00;44.08
168268;4;2/04/2020;254412.00;43.74
168276;4;2/04/2020;254414.00;43.70
168284;4;2/04/2020;254417.00;43.14
168292;4;2/04/2020;254419.00;43.34
168301;4;2/04/2020;254421.00;43.46
168309;4;2/04/2020;254423.00;43.54
168317;4;2/04/2020;254425.00;45.52
168325;4;2/04/2020;254428.00;43.42
168333;4;2/04/2020;254430.00;45.42
168342;4;2/04/2020;254432.00;43.10
168350;4;2/04/2020;254434.00;45.46
168357;4;2/04/2020;254436.00;26.76
168365;4;2/04/2020;254437.00;27.14
168372;4;2/04/2020;254439.00;26.80
168380;4;2/04/2020;254440.00;32.12
168388;4;2/04/2020;254442.00;26.24
168396;4;2/04/2020;254443.00;25.94
168404;4;2/04/2020;254445.00;26.48
168412;4;2/04/2020;254446.00;26.88
168420;4;2/04/2020;254447.00;28.88
168428;4;2/04/2020;254449.00;32.10
168436;4;2/04/2020;254450.00;28.96
168444;4;2/04/2020;254452.00;27.00
168452;4;2/04/2020;254453.00;26.28
168460;4;2/04/2020;254454.00;26.24
168468;4;2/04/2020;254456.00;26.88
168476;4;2/04/2020;254457.00;28.44
168484;4;2/04/2020;254458.00;26.62
168492;4;2/04/2020;254460.00;26.34
168500;4;2/04/2020;254461.00;26.30
168508;4;2/04/2020;254462.00;26.26
168516;4;2/04/2020;254464.00;28.24
168524;4;2/04/2020;254465.00;26.20
168531;4;2/04/2020;254467.00;33.94
168539;4;2/04/2020;254468.00;28.10
168547;4;2/04/2020;254469.00;26.78
168556;4;2/04/2020;254471.00;28.68
168564;4;2/04/2020;254472.00;28.36
168573;4;2/04/2020;254473.00;32.50
168581;4;2/04/2020;254475.00;28.28
168590;4;2/04/2020;254476.00;27.24
168599;4;2/04/2020;254478.00;26.78
168607;4;2/04/2020;254479.00;29.40
168615;4;2/04/2020;254481.00;28.42
168623;4;2/04/2020;254482.00;26.68
168631;4;2/04/2020;254483.00;36.68
168639;4;2/04/2020;254485.00;27.26
168647;4;2/04/2020;254486.00;27.18
168655;4;2/04/2020;254488.00;29.44
168663;4;2/04/2020;254489.00;27.48
168671;4;2/04/2020;254491.00;27.30
168679;4;2/04/2020;254492.00;29.62
168687;4;2/04/2020;254493.00;26.66
168695;4;2/04/2020;254495.00;29.22
168703;4;2/04/2020;254496.00;29.08
168709;4;2/04/2020;254498.00;26.90
168717;4;2/04/2020;254499.00;29.66
168725;4;2/04/2020;254500.00;27.40
168734;4;2/04/2020;254503.00;43.52
168742;4;2/04/2020;254505.00;45.24
168750;4;2/04/2020;254507.00;42.16
168758;4;2/04/2020;254509.00;42.38
168767;4;2/04/2020;254511.00;45.06
168776;4;2/04/2020;254514.00;43.10
168784;4;2/04/2020;254516.00;45.36
168792;4;2/04/2020;254518.00;43.16
168800;4;2/04/2020;254520.00;43.60
168808;4;2/04/2020;254522.00;45.08
168816;4;2/04/2020;254525.00;42.96
168824;4;2/04/2020;254527.00;42.90
168832;4;2/04/2020;254529.00;42.70
168840;4;2/04/2020;254531.00;42.94
168848;4;2/04/2020;254533.00;44.90
168856;4;2/04/2020;254536.00;43.28
168864;4;2/04/2020;254538.00;45.10
168872;4;2/04/2020;254540.00;42.78
168880;4;2/04/2020;254542.00;42.64
168887;4;2/04/2020;254544.00;44.94
168895;4;2/04/2020;254546.00;42.62
168903;4;2/04/2020;254548.00;45.44
168911;4;2/04/2020;254551.00;42.70
168919;4;2/04/2020;254553.00;43.10
168927;4;3/04/2020;254555.00;42.80
168935;4;3/04/2020;254557.00;43.16
168944;4;3/04/2020;254559.00;45.42
168953;4;3/04/2020;254562.00;42.76
168961;4;3/04/2020;254564.00;45.20
168969;4;3/04/2020;254566.00;43.92
168977;4;3/04/2020;254568.00;43.58
168985;4;3/04/2020;254570.00;43.60
168993;4;3/04/2020;254573.00;43.56
169001;4;3/04/2020;254575.00;45.40
169009;4;3/04/2020;254577.00;43.58
169017;4;3/04/2020;254579.00;44.20
169025;4;3/04/2020;254581.00;43.30
169033;4;3/04/2020;254584.00;43.90
169041;4;3/04/2020;254586.00;43.50
169049;4;3/04/2020;254588.00;43.48
169057;4;3/04/2020;254590.00;45.66
169064;4;3/04/2020;254592.00;43.98
169072;4;3/04/2020;254595.00;45.80
169080;4;3/04/2020;254597.00;43.52
169088;4;3/04/2020;254599.00;43.24
169095;4;3/04/2020;254601.00;43.30
169103;4;3/04/2020;254603.00;43.00
169111;4;3/04/2020;254606.00;44.44
169120;4;3/04/2020;254608.00;27.02
169128;4;3/04/2020;254609.00;28.54
169136;4;3/04/2020;254611.00;31.70
169144;4;3/04/2020;254612.00;31.66
169152;4;3/04/2020;254614.00;25.40
169160;4;3/04/2020;254615.00;25.68
169168;4;3/04/2020;254617.00;26.72
169176;4;3/04/2020;254618.00;31.28
169184;4;3/04/2020;254619.00;29.32
169191;4;3/04/2020;254621.00;26.92
169199;4;3/04/2020;254622.00;34.86
169207;4;3/04/2020;254624.00;27.68
169214;4;3/04/2020;254625.00;26.62
169222;4;3/04/2020;254626.00;28.98
169230;4;3/04/2020;254628.00;27.02
169237;4;3/04/2020;254629.00;32.50
169245;4;3/04/2020;254631.00;29.24
169253;4;3/04/2020;254632.00;32.72
169262;4;3/04/2020;254634.00;29.02
169270;4;3/04/2020;254635.00;27.74
169278;4;3/04/2020;254637.00;27.24
169285;4;3/04/2020;254638.00;29.24
169294;4;3/04/2020;254640.00;27.16
169303;4;3/04/2020;254641.00;27.26
169311;4;3/04/2020;254642.00;30.38
169319;4;3/04/2020;254644.00;28.04
169327;4;3/04/2020;254645.00;27.32
169335;4;3/04/2020;254647.00;30.40
169343;4;3/04/2020;254648.00;27.00
169351;4;3/04/2020;254650.00;29.98
169360;4;3/04/2020;254651.00;27.30
169368;4;3/04/2020;254653.00;27.50
169377;4;3/04/2020;254654.00;42.24
169385;4;3/04/2020;254656.00;27.58
169393;4;3/04/2020;254657.00;28.30
169401;4;3/04/2020;254659.00;29.46
169409;4;3/04/2020;254660.00;39.18
169416;4;3/04/2020;254662.00;27.72
169424;4;3/04/2020;254664.00;30.58
169432;4;3/04/2020;254665.00;27.80
169440;4;3/04/2020;254667.00;27.80
169448;4;3/04/2020;254668.00;29.48
169456;4;3/04/2020;254670.00;27.98
169464;4;3/04/2020;254671.00;27.46
169473;4;3/04/2020;254672.00;39.56
169481;4;3/04/2020;254674.00;35.42
169489;4;3/04/2020;254676.00;53.22
169497;4;3/04/2020;254679.00;53.94
169505;4;3/04/2020;254682.00;42.78
169513;4;3/04/2020;254684.00;42.64
169521;4;3/04/2020;254686.00;45.28
169529;4;3/04/2020;254688.00;42.46
169538;4;3/04/2020;254690.00;42.62
169546;4;3/04/2020;254692.00;43.16
169553;4;3/04/2020;254695.00;44.06
169561;4;3/04/2020;254697.00;45.38
169569;4;3/04/2020;254699.00;42.92
169577;4;3/04/2020;254701.00;43.60
169585;4;3/04/2020;254703.00;45.80
169593;4;3/04/2020;254706.00;43.12
169601;4;3/04/2020;254708.00;45.32
169609;4;3/04/2020;254710.00;42.92
169618;4;3/04/2020;254712.00;43.10
169626;4;3/04/2020;254714.00;45.10
169634;4;3/04/2020;254717.00;43.02
169642;4;3/04/2020;254719.00;45.40
169652;4;3/04/2020;254721.00;43.26
169660;4;3/04/2020;254723.00;42.80
169668;4;3/04/2020;254725.00;43.06
169677;4;3/04/2020;254727.00;43.16
169686;4;3/04/2020;254730.00;44.94
169694;4;3/04/2020;254732.00;43.88
169702;4;4/04/2020;254734.00;43.56
169710;4;4/04/2020;254736.00;43.88
169718;4;4/04/2020;254739.00;44.48
169726;4;4/04/2020;254741.00;45.92
169734;4;4/04/2020;254743.00;43.36
169742;4;4/04/2020;254745.00;43.52
169750;4;4/04/2020;254747.00;43.62
169758;4;4/04/2020;254750.00;43.58
169766;4;4/04/2020;254752.00;46.00
169774;4;4/04/2020;254754.00;43.34
169782;4;4/04/2020;254756.00;46.66
169790;4;4/04/2020;254758.00;43.70
169798;4;4/04/2020;254761.00;43.32
169806;4;4/04/2020;254763.00;43.72
169815;4;4/04/2020;254765.00;43.34
169823;4;4/04/2020;254767.00;45.70
169833;4;4/04/2020;254769.00;43.62
169842;4;4/04/2020;254772.00;45.40
169850;4;4/04/2020;254774.00;43.06
169859;4;4/04/2020;254776.00;43.36
169868;4;4/04/2020;254778.00;43.56
169877;4;4/04/2020;254780.00;43.40
169886;4;4/04/2020;254783.00;45.18
169894;4;4/04/2020;254785.00;42.42
169902;4;4/04/2020;254787.00;44.88
169910;4;4/04/2020;254789.00;31.54
169918;4;4/04/2020;254791.00;38.26
169926;4;4/04/2020;254793.00;36.92
169934;4;4/04/2020;254794.00;31.72
169942;4;4/04/2020;254796.00;28.46
169950;4;4/04/2020;254797.00;25.80
169958;4;4/04/2020;254798.00;27.74
169967;4;4/04/2020;254800.00;25.20
169976;4;4/04/2020;254801.00;26.26
169985;4;4/04/2020;254802.00;26.10
169994;4;4/04/2020;254804.00;26.16
170002;4;4/04/2020;254805.00;27.94
170011;4;4/04/2020;254806.00;25.42
170020;4;4/04/2020;254808.00;26.10
170027;4;4/04/2020;254809.00;31.50
170036;4;4/04/2020;254811.00;31.76
170044;4;4/04/2020;254812.00;28.12
170052;4;4/04/2020;254814.00;26.04
170060;4;4/04/2020;254815.00;26.12
170068;4;4/04/2020;254816.00;27.78
170076;4;4/04/2020;254818.00;26.40
170083;4;4/04/2020;254819.00;26.66
170091;4;4/04/2020;254820.00;28.94
170099;4;4/04/2020;254822.00;32.74
170107;4;4/04/2020;254823.00;26.06
170115;4;4/04/2020;254825.00;27.90
170123;4;4/04/2020;254826.00;26.08
170131;4;4/04/2020;254827.00;28.00
170138;4;4/04/2020;254829.00;26.06
170146;4;4/04/2020;254830.00;26.56
170153;4;4/04/2020;254831.00;28.04
170161;4;4/04/2020;254833.00;25.96
170169;4;4/04/2020;254834.00;25.88
170177;4;4/04/2020;254835.00;28.44
170185;4;4/04/2020;254837.00;26.26
170194;4;4/04/2020;254838.00;26.08
170202;4;4/04/2020;254840.00;28.76
170210;4;4/04/2020;254841.00;26.78
170218;4;4/04/2020;254842.00;26.34
170226;4;4/04/2020;254844.00;28.32
170234;4;4/04/2020;254845.00;26.44
170242;4;4/04/2020;254846.00;26.50
170250;4;4/04/2020;254848.00;28.56
170258;4;4/04/2020;254849.00;26.22
170266;4;4/04/2020;254851.00;26.02
170274;4;4/04/2020;254852.00;46.18
170282;4;4/04/2020;254854.00;43.84
170290;4;4/04/2020;254856.00;41.82
170298;4;4/04/2020;254859.00;43.58
170306;4;4/04/2020;254861.00;43.68
170313;4;4/04/2020;254863.00;41.74
170321;4;4/04/2020;254865.00;44.36
170329;4;4/04/2020;254867.00;41.78
170337;4;4/04/2020;254869.00;41.54
170345;4;4/04/2020;254871.00;44.50
170352;4;4/04/2020;254873.00;42.30
170360;4;4/04/2020;254876.00;41.50
170370;4;4/04/2020;254878.00;44.40
170377;4;4/04/2020;254880.00;42.38
170385;4;4/04/2020;254882.00;42.32
170393;4;4/04/2020;254884.00;41.58
170401;4;4/04/2020;254886.00;42.44
170409;4;4/04/2020;254888.00;44.08
170416;4;4/04/2020;254891.00;41.62
170424;4;4/04/2020;254893.00;42.20
170432;4;4/04/2020;254895.00;44.32
170440;4;4/04/2020;254897.00;42.18
170448;4;4/04/2020;254899.00;42.18
170456;4;4/04/2020;254901.00;41.78
170464;4;4/04/2020;254903.00;42.18
170472;4;4/04/2020;254906.00;44.12
170480;4;5/04/2020;254908.00;42.68
170487;4;5/04/2020;254910.00;42.60
170494;4;5/04/2020;254912.00;44.72
170502;4;5/04/2020;254914.00;42.36
170510;4;5/04/2020;254916.00;44.80
170518;4;5/04/2020;254918.00;42.78
170526;4;5/04/2020;254921.00;42.70
170534;4;5/04/2020;254923.00;42.64
170543;4;5/04/2020;254925.00;42.20
170551;4;5/04/2020;254927.00;45.04
170559;4;5/04/2020;254929.00;42.92
170567;4;5/04/2020;254931.00;42.60
170575;4;5/04/2020;254934.00;42.78
170583;4;5/04/2020;254936.00;42.66
170591;4;5/04/2020;254938.00;45.46
170599;4;5/04/2020;254940.00;42.38
170607;4;5/04/2020;254942.00;44.60
170615;4;5/04/2020;254944.00;42.78
170623;4;5/04/2020;254947.00;42.94
170631;4;5/04/2020;254949.00;42.74
170640;4;5/04/2020;254951.00;42.42
170648;4;5/04/2020;254953.00;42.86
170656;4;5/04/2020;254955.00;42.22
170664;4;5/04/2020;254957.00;44.64
170672;4;5/04/2020;254960.00;42.08
170681;4;5/04/2020;254962.00;43.94
170690;4;5/04/2020;254964.00;41.74
170698;4;5/04/2020;254966.00;41.46
170706;4;5/04/2020;254968.00;42.06
170714;4;5/04/2020;254970.00;42.00
170724;4;5/04/2020;254972.00;43.94
170732;4;5/04/2020;254974.00;41.56
170741;4;5/04/2020;254977.00;41.66
170749;4;5/04/2020;254979.00;41.72
170758;4;5/04/2020;254981.00;41.74
170766;4;5/04/2020;254983.00;43.92
170774;4;5/04/2020;254985.00;41.88
170782;4;5/04/2020;254987.00;41.52
170791;4;5/04/2020;254989.00;42.30
170800;4;5/04/2020;254991.00;41.62
170809;4;5/04/2020;254994.00;43.52
170817;4;5/04/2020;254996.00;42.36
170825;4;5/04/2020;254998.00;42.84
170833;4;5/04/2020;255000.00;44.58
170841;4;5/04/2020;255002.00;42.22
170848;4;5/04/2020;255004.00;42.34
170856;4;5/04/2020;255006.00;44.66
170864;4;5/04/2020;255009.00;41.24
170872;4;5/04/2020;255011.00;41.14
170880;4;5/04/2020;255013.00;43.90
170887;4;5/04/2020;255015.00;42.32
170895;4;5/04/2020;255017.00;42.02
170904;4;5/04/2020;255019.00;44.24
170912;4;5/04/2020;255021.00;42.10
170920;4;5/04/2020;255024.00;42.38
170928;4;5/04/2020;255026.00;44.00
170936;4;5/04/2020;255028.00;42.10
171336;4;5/04/2020;255030.00;42.48
171344;4;5/04/2020;255032.00;44.12
171352;4;5/04/2020;255034.00;41.94
171359;4;5/04/2020;255037.00;41.74
171367;4;5/04/2020;255039.00;44.06
171375;4;5/04/2020;255041.00;42.34
171383;4;5/04/2020;255043.00;42.78
171391;4;5/04/2020;255045.00;44.66
171399;4;5/04/2020;255047.00;42.14
171407;4;5/04/2020;255049.00;41.92
171414;4;5/04/2020;255052.00;44.06
171422;4;5/04/2020;255054.00;41.88
171430;4;5/04/2020;255056.00;41.72
171438;4;5/04/2020;255058.00;43.98
171446;4;5/04/2020;255060.00;41.80
171453;4;5/04/2020;255062.00;42.24
171461;4;5/04/2020;255065.00;44.40
171470;4;5/04/2020;255067.00;42.28
171478;4;5/04/2020;255069.00;41.88
171486;4;5/04/2020;255071.00;44.68
171494;4;5/04/2020;255073.00;43.12
171502;4;5/04/2020;255075.00;42.58
171510;4;5/04/2020;255077.00;44.76
171518;4;5/04/2020;255080.00;42.34
171526;4;5/04/2020;255082.00;41.84
171534;4;5/04/2020;255084.00;44.00
171542;4;5/04/2020;255086.00;42.52
171550;4;5/04/2020;255088.00;42.34
171558;4;5/04/2020;255090.00;42.60
171566;4;5/04/2020;255093.00;41.50
171574;4;5/04/2020;255095.00;44.06
171582;4;5/04/2020;255097.00;42.22
171589;4;5/04/2020;255099.00;42.44
171597;4;5/04/2020;255101.00;44.56
171605;4;5/04/2020;255103.00;42.48
171613;4;5/04/2020;255105.00;42.14
171621;4;5/04/2020;255108.00;44.66
171630;4;5/04/2020;255110.00;42.68
171639;4;5/04/2020;255112.00;44.50
171648;4;6/04/2020;255114.00;42.34
171656;4;6/04/2020;255116.00;42.20
171664;4;6/04/2020;255118.00;44.46
171672;4;6/04/2020;255120.00;42.66
171680;4;6/04/2020;255123.00;42.78
171688;4;6/04/2020;255125.00;42.58
171696;4;6/04/2020;255127.00;43.30
171704;4;6/04/2020;255129.00;45.68
171712;4;6/04/2020;255131.00;42.76
171720;4;6/04/2020;255134.00;42.92
171728;4;6/04/2020;255136.00;42.80
171736;4;6/04/2020;255138.00;42.98
171744;4;6/04/2020;255140.00;45.14
171752;4;6/04/2020;255142.00;42.60
171760;4;6/04/2020;255144.00;45.22
171767;4;6/04/2020;255147.00;42.82
171775;4;6/04/2020;255149.00;43.16
171783;4;6/04/2020;255151.00;42.60
171791;4;6/04/2020;255153.00;42.88
171799;4;6/04/2020;255155.00;44.86
171807;4;6/04/2020;255157.00;42.54
171815;4;6/04/2020;255160.00;42.78
171824;4;6/04/2020;255162.00;43.06
171832;4;6/04/2020;255164.00;42.60
171840;4;6/04/2020;255166.00;44.94
171848;4;6/04/2020;255168.00;26.52
171856;4;6/04/2020;255169.00;27.66
171864;4;6/04/2020;255170.00;31.12
171871;4;6/04/2020;255172.00;31.54
171878;4;6/04/2020;255173.00;28.18
171886;4;6/04/2020;255175.00;25.32
171894;4;6/04/2020;255176.00;27.78
171902;4;6/04/2020;255177.00;26.34
171910;4;6/04/2020;255179.00;26.08
171918;4;6/04/2020;255180.00;33.72
171926;4;6/04/2020;255182.00;31.54
171934;4;6/04/2020;255183.00;27.66
171942;4;6/04/2020;255184.00;25.72
171950;4;6/04/2020;255186.00;25.74
171958;4;6/04/2020;255187.00;28.04
171966;4;6/04/2020;255189.00;31.02
171974;4;6/04/2020;255190.00;25.86
171982;4;6/04/2020;255191.00;28.20
171990;4;6/04/2020;255193.00;26.38
171999;4;6/04/2020;255194.00;27.78
172007;4;6/04/2020;255195.00;25.34
172015;4;6/04/2020;255197.00;25.48
172023;4;6/04/2020;255198.00;27.78
172030;4;6/04/2020;255199.00;39.76
172038;4;6/04/2020;255201.00;25.40
172046;4;6/04/2020;255202.00;27.88
172054;4;6/04/2020;255203.00;25.86
172062;4;6/04/2020;255205.00;25.32
172070;4;6/04/2020;255206.00;27.72
172078;4;6/04/2020;255207.00;26.52
172086;4;6/04/2020;255209.00;28.74
172094;4;6/04/2020;255210.00;26.50
172102;4;6/04/2020;255212.00;33.66
172109;4;6/04/2020;255213.00;35.60
172117;4;6/04/2020;255214.00;27.02
172125;4;6/04/2020;255216.00;26.86
172133;4;6/04/2020;255217.00;28.60
172141;4;6/04/2020;255219.00;26.90
172149;4;6/04/2020;255220.00;26.46
172157;4;6/04/2020;255221.00;29.36
172166;4;6/04/2020;255223.00;27.06
172174;4;6/04/2020;255224.00;26.22
172182;4;6/04/2020;255226.00;28.96
172190;4;6/04/2020;255227.00;26.88
172198;4;6/04/2020;255228.00;26.24
172206;4;6/04/2020;255230.00;28.84
172214;4;6/04/2020;255231.00;28.22
172221;4;6/04/2020;255233.00;47.36
172229;4;6/04/2020;255235.00;44.34
172237;4;6/04/2020;255237.00;42.82
172245;4;6/04/2020;255239.00;44.70
172252;4;6/04/2020;255241.00;43.02
172260;4;6/04/2020;255244.00;42.94
172268;4;6/04/2020;255246.00;45.12
172276;4;6/04/2020;255248.00;43.48
172283;4;6/04/2020;255250.00;45.28
172291;4;6/04/2020;255252.00;43.16
172299;4;6/04/2020;255255.00;42.94
172307;4;6/04/2020;255257.00;44.88
172315;4;6/04/2020;255259.00;42.88
172323;4;6/04/2020;255261.00;42.66
172331;4;6/04/2020;255263.00;42.88
172340;4;6/04/2020;255266.00;43.22
172348;4;6/04/2020;255268.00;44.78
172356;4;6/04/2020;255270.00;42.56
172364;4;6/04/2020;255272.00;42.74
172372;4;6/04/2020;255274.00;43.06
172380;4;6/04/2020;255276.00;43.40
172388;4;6/04/2020;255279.00;46.02
172396;4;6/04/2020;255281.00;43.40
172404;4;6/04/2020;255283.00;46.22
172415;4;6/04/2020;255197.00;25.40
172420;4;7/04/2020;255285.00;44.44
172428;4;7/04/2020;255288.00;43.88
172436;4;7/04/2020;255290.00;44.56
172444;4;7/04/2020;255292.00;44.26
172452;4;7/04/2020;255294.00;46.26
172460;4;7/04/2020;255297.00;43.86
172467;4;7/04/2020;255299.00;46.62
172475;4;7/04/2020;255301.00;43.72
172483;4;7/04/2020;255303.00;43.66
172491;4;7/04/2020;255305.00;43.56
172499;4;7/04/2020;255308.00;43.60
172507;4;7/04/2020;255310.00;45.60
172515;4;7/04/2020;255312.00;43.70
172524;4;7/04/2020;255314.00;47.10
172532;4;7/04/2020;255317.00;44.44
172540;4;7/04/2020;255319.00;44.20
172548;4;7/04/2020;255321.00;44.42
172556;4;7/04/2020;255323.00;44.06
172564;4;7/04/2020;255326.00;44.58
172572;4;7/04/2020;255328.00;43.98
172580;4;7/04/2020;255330.00;46.00
172588;4;7/04/2020;255332.00;43.56
172596;4;7/04/2020;255334.00;46.08
172604;4;7/04/2020;255337.00;43.34
172612;4;7/04/2020;255339.00;29.04
172620;4;7/04/2020;255340.00;32.60
172628;4;7/04/2020;255342.00;32.84
172636;4;7/04/2020;255343.00;32.50
172643;4;7/04/2020;255345.00;26.86
172651;4;7/04/2020;255346.00;26.52
172659;4;7/04/2020;255348.00;26.46
172667;4;7/04/2020;255349.00;28.90
172675;4;7/04/2020;255351.00;26.80
172683;4;7/04/2020;255352.00;28.86
172691;4;7/04/2020;255353.00;26.66
172700;4;7/04/2020;255355.00;26.16
172708;4;7/04/2020;255356.00;25.94
172716;4;7/04/2020;255358.00;26.56
172724;4;7/04/2020;255359.00;28.26
172731;4;7/04/2020;255360.00;26.22
172739;4;7/04/2020;255362.00;26.20
172747;4;7/04/2020;255363.00;25.92
172755;4;7/04/2020;255364.00;26.24
172763;4;7/04/2020;255366.00;28.46
172771;4;7/04/2020;255367.00;25.98
172779;4;7/04/2020;255368.00;25.84
172786;4;7/04/2020;255370.00;28.72
172794;4;7/04/2020;255371.00;26.58
172802;4;7/04/2020;255373.00;26.50
172810;4;7/04/2020;255374.00;28.20
172817;4;7/04/2020;255375.00;32.82
172825;4;7/04/2020;255377.00;28.12
172833;4;7/04/2020;255378.00;28.52
172840;4;7/04/2020;255379.00;26.40
172848;4;7/04/2020;255381.00;28.68
172856;4;7/04/2020;255382.00;26.30
172864;4;7/04/2020;255384.00;26.26
172873;4;7/04/2020;255385.00;28.58
172881;4;7/04/2020;255386.00;25.80
172889;4;7/04/2020;255388.00;26.20
172897;4;7/04/2020;255389.00;28.14
172905;4;7/04/2020;255390.00;27.00
172913;4;7/04/2020;255392.00;27.32
172921;4;7/04/2020;255393.00;28.94
172929;4;7/04/2020;255395.00;26.72
172937;4;7/04/2020;255396.00;27.34
172945;4;7/04/2020;255397.00;28.98
172953;4;7/04/2020;255399.00;28.50
172961;4;7/04/2020;255400.00;27.16
172969;4;7/04/2020;255402.00;29.66
172977;4;7/04/2020;255403.00;26.56
172985;4;7/04/2020;255404.00;26.50
172992;4;7/04/2020;255406.00;47.06
173000;4;7/04/2020;255408.00;43.64
173008;4;7/04/2020;255411.00;42.92
173016;4;7/04/2020;255413.00;45.08
173024;4;7/04/2020;255415.00;43.14
173032;4;7/04/2020;255417.00;43.32
173039;4;7/04/2020;255419.00;45.64
173048;4;7/04/2020;255422.00;43.32
173056;4;7/04/2020;255424.00;43.38
